START_ID|END_ID
Q_1.43|A_1
Q_1.44|A_1
Q_1.45|A_1
Q_1.46|A_1
Q_1.47|A_1
Q_1.48|A_1
Q_1.49|A_1
Q_1.50|A_1
Q_1.51|A_1
Q_1.52|A_1
Q_1.53|A_1
Q_1.54|A_1
Q_1.55|A_1
Q_1.56|A_1
Q_1.57|A_1
Q_1.58|A_1
Q_1.59|A_1
Q_1.60|A_1
Q_1.61|A_1
Q_1.62|A_1
Q_1.63|A_1
Q_1.64|A_1
Q_1.65|A_1
Q_1.66|A_1
Q_1.67|A_1
Q_1.68|A_1
Q_1.69|A_1
Q_1.70|A_1
Q_1.71|A_1
Q_1.72|A_1
Q_1.73|A_1
Q_1.74|A_1
Q_1.75|A_1
Q_1.76|A_1
Q_1.77|A_1
Q_1.78|A_1
Q_1.79|A_1
Q_1.80|A_1
Q_1.81|A_1
Q_1.82|A_1
Q_1.83|A_1
Q_1.84|A_1
Q_1.85|A_1
Q_1.86|A_1
Q_1.87|A_1
Q_1.88|A_1
Q_1.89|A_1
Q_1.90|A_1
Q_1.91|A_1
Q_1.92|A_1
Q_1.93|A_1
Q_1.94|A_1
Q_1.95|A_1
Q_1.96|A_1
Q_1.97|A_1
Q_1.98|A_1
Q_1.99|A_1
Q_2.1|A_2
Q_2.2|A_2
Q_2.3|A_2
Q_2.4|A_2
Q_2.5|A_2
Q_2.6|A_2
Q_2.7|A_2
Q_2.8|A_2
Q_2.9|A_2
Q_2.10|A_2
Q_2.11|A_2
Q_2.12|A_2
Q_2.13|A_2
Q_2.14|A_2
Q_2.15|A_2
Q_2.16|A_2
Q_2.17|A_2
Q_2.18|A_2
Q_2.19|A_2
Q_2.20|A_2
Q_2.21|A_2
Q_2.22|A_2
Q_2.23|A_2
Q_2.24|A_2
Q_2.25|A_2
Q_2.26|A_2
Q_2.27|A_2
Q_2.28|A_2
Q_2.29|A_2
Q_2.30|A_2
Q_2.31|A_2
Q_2.32|A_2
Q_2.33|A_2
Q_2.34|A_2
Q_2.35|A_2
Q_2.36|A_2
Q_2.37|A_2
Q_2.38|A_2
Q_2.39|A_2
Q_2.40|A_2
Q_2.41|A_2
Q_2.42|A_2
Q_2.43|A_2
Q_2.44|A_2
Q_2.45|A_2
Q_2.46|A_2
Q_2.47|A_2
Q_2.48|A_2
Q_2.49|A_2
Q_2.50|A_2
Q_2.51|A_2
Q_2.52|A_2
Q_2.53|A_2
Q_2.54|A_2
Q_2.55|A_2
Q_2.56|A_2
Q_2.57|A_2
Q_2.58|A_2
Q_2.59|A_2
Q_2.60|A_2
Q_2.61|A_2
Q_2.62|A_2
Q_2.63|A_2
Q_2.64|A_2
Q_2.65|A_2
Q_2.66|A_2
Q_2.67|A_2
Q_2.68|A_2
Q_2.69|A_2
Q_2.70|A_2
Q_2.71|A_2
Q_2.72|A_2
Q_2.73|A_2
Q_2.74|A_2
Q_2.75|A_2
Q_2.76|A_2
Q_2.77|A_2
Q_2.78|A_2
Q_2.79|A_2
Q_2.80|A_2
Q_2.81|A_2
Q_2.82|A_2
Q_2.83|A_2
Q_2.84|A_2
Q_2.85|A_2
Q_2.86|A_2
Q_2.87|A_2
Q_2.88|A_2
Q_2.89|A_2
Q_2.90|A_2
Q_2.91|A_2
Q_2.92|A_2
Q_2.93|A_2
Q_2.94|A_2
Q_2.95|A_2
Q_2.96|A_2
Q_2.97|A_2
Q_2.98|A_2
Q_2.99|A_2
Q_3.1|A_3
Q_3.2|A_3
Q_3.3|A_3
Q_3.4|A_3
Q_3.5|A_3
Q_3.6|A_3
Q_3.7|A_3
Q_3.8|A_3
Q_3.9|A_3
Q_3.10|A_3
Q_3.11|A_3
Q_3.12|A_3
Q_3.13|A_3
Q_3.14|A_3
Q_3.15|A_3
Q_3.16|A_3
Q_3.17|A_3
Q_3.18|A_3
Q_3.19|A_3
Q_3.20|A_3
Q_3.21|A_3
Q_3.22|A_3
Q_3.23|A_3
Q_3.24|A_3
Q_3.25|A_3
Q_3.26|A_3
Q_3.27|A_3
Q_3.28|A_3
Q_3.29|A_3
Q_3.30|A_3
Q_3.31|A_3
Q_3.32|A_3
Q_3.33|A_3
Q_3.34|A_3
Q_3.35|A_3
Q_3.36|A_3
Q_3.37|A_3
Q_3.38|A_3
Q_3.39|A_3
Q_3.40|A_3
Q_3.41|A_3
Q_3.42|A_3
Q_3.43|A_3
Q_3.44|A_3
Q_3.45|A_3
Q_3.46|A_3
Q_3.47|A_3
Q_3.48|A_3
Q_3.49|A_3
Q_3.50|A_3
Q_3.51|A_3
Q_3.52|A_3
Q_3.53|A_3
Q_3.54|A_3
Q_3.55|A_3
Q_3.56|A_3
Q_3.57|A_3
Q_3.58|A_3
Q_3.59|A_3
Q_3.60|A_3
Q_3.61|A_3
Q_3.62|A_3
Q_3.63|A_3
Q_3.64|A_3
Q_3.65|A_3
Q_3.66|A_3
Q_3.67|A_3
Q_3.68|A_3
Q_3.69|A_3
Q_3.70|A_3
Q_3.71|A_3
Q_3.72|A_3
Q_3.73|A_3
Q_3.74|A_3
Q_3.75|A_3
Q_3.76|A_3
Q_3.77|A_3
Q_3.78|A_3
Q_3.79|A_3
Q_3.80|A_3
Q_3.81|A_3
Q_3.82|A_3
Q_3.83|A_3
Q_3.84|A_3
Q_3.85|A_3
Q_3.86|A_3
Q_3.87|A_3
Q_3.88|A_3
Q_3.89|A_3
Q_3.90|A_3
Q_3.91|A_3
Q_3.92|A_3
Q_3.93|A_3
Q_3.94|A_3
Q_3.95|A_3
Q_3.96|A_3
Q_3.97|A_3
Q_3.98|A_3
Q_3.99|A_3
Q_4.1|A_4
Q_4.2|A_4
Q_4.3|A_4
Q_4.4|A_4
Q_4.5|A_4
Q_4.6|A_4
Q_4.7|A_4
Q_4.8|A_4
Q_4.9|A_4
Q_4.10|A_4
Q_4.11|A_4
Q_4.12|A_4
Q_4.13|A_4
Q_4.14|A_4
Q_4.15|A_4
Q_4.16|A_4
Q_4.17|A_4
Q_4.18|A_4
Q_4.19|A_4
Q_4.20|A_4
Q_4.21|A_4
Q_4.22|A_4
Q_4.23|A_4
Q_4.24|A_4
Q_4.25|A_4
Q_4.26|A_4
Q_4.27|A_4
Q_4.28|A_4
Q_4.29|A_4
Q_4.30|A_4
Q_4.31|A_4
Q_4.32|A_4
Q_4.33|A_4
Q_4.34|A_4
Q_4.35|A_4
Q_4.36|A_4
Q_4.37|A_4
Q_4.38|A_4
Q_4.39|A_4
Q_4.40|A_4
Q_4.41|A_4
Q_4.42|A_4
Q_4.43|A_4
Q_4.44|A_4
Q_4.45|A_4
Q_4.46|A_4
Q_4.47|A_4
Q_4.48|A_4
Q_4.49|A_4
Q_4.50|A_4
Q_4.51|A_4
Q_4.52|A_4
Q_4.53|A_4
Q_4.54|A_4
Q_4.55|A_4
Q_4.56|A_4
Q_4.57|A_4
Q_4.58|A_4
Q_4.59|A_4
Q_4.60|A_4
Q_4.61|A_4
Q_4.62|A_4
Q_4.63|A_4
Q_4.64|A_4
Q_4.65|A_4
Q_4.66|A_4
Q_4.67|A_4
Q_4.68|A_4
Q_4.69|A_4
Q_4.70|A_4
Q_4.71|A_4
Q_4.72|A_4
Q_4.73|A_4
Q_4.74|A_4
Q_4.75|A_4
Q_4.76|A_4
Q_4.77|A_4
Q_4.78|A_4
Q_4.79|A_4
Q_4.80|A_4
Q_4.81|A_4
Q_4.82|A_4
Q_4.83|A_4
Q_4.84|A_4
Q_4.85|A_4
Q_4.86|A_4
Q_4.87|A_4
Q_4.88|A_4
Q_4.89|A_4
Q_4.90|A_4
Q_4.91|A_4
Q_4.92|A_4
Q_4.93|A_4
Q_4.94|A_4
Q_4.95|A_4
Q_4.96|A_4
Q_4.97|A_4
Q_4.98|A_4
Q_4.99|A_4
Q_5.1|A_5
Q_5.2|A_5
Q_5.3|A_5
Q_5.4|A_5
Q_5.5|A_5
Q_5.6|A_5
Q_5.7|A_5
Q_5.8|A_5
Q_5.9|A_5
Q_5.10|A_5
Q_5.11|A_5
Q_5.12|A_5
Q_5.13|A_5
Q_5.14|A_5
Q_5.15|A_5
Q_5.16|A_5
Q_5.17|A_5
Q_5.18|A_5
Q_5.19|A_5
Q_5.20|A_5
Q_5.21|A_5
Q_5.22|A_5
Q_5.23|A_5
Q_5.24|A_5
Q_5.25|A_5
Q_5.26|A_5
Q_5.27|A_5
Q_5.28|A_5
Q_5.29|A_5
Q_5.30|A_5
Q_5.31|A_5
Q_5.32|A_5
Q_5.33|A_5
Q_5.34|A_5
Q_5.35|A_5
Q_5.36|A_5
Q_5.37|A_5
Q_5.38|A_5
Q_5.39|A_5
Q_5.40|A_5
Q_5.41|A_5
Q_5.42|A_5
Q_5.43|A_5
Q_5.44|A_5
Q_5.45|A_5
Q_5.46|A_5
Q_5.47|A_5
Q_5.48|A_5
Q_5.49|A_5
Q_5.50|A_5
Q_5.51|A_5
Q_5.52|A_5
Q_5.53|A_5
Q_5.54|A_5
Q_5.55|A_5
Q_5.56|A_5
Q_5.57|A_5
Q_5.58|A_5
Q_5.59|A_5
Q_5.60|A_5
Q_5.61|A_5
Q_5.62|A_5
Q_5.63|A_5
Q_5.64|A_5
Q_5.65|A_5
Q_5.66|A_5
Q_5.67|A_5
Q_5.68|A_5
Q_5.69|A_5
Q_5.70|A_5
Q_5.71|A_5
Q_5.72|A_5
Q_5.73|A_5
Q_5.74|A_5
Q_5.75|A_5
Q_5.76|A_5
Q_5.77|A_5
Q_5.78|A_5
Q_5.79|A_5
Q_5.80|A_5
Q_5.81|A_5
Q_5.82|A_5
Q_5.83|A_5
Q_5.84|A_5
Q_5.85|A_5
Q_5.86|A_5
Q_5.87|A_5
Q_5.88|A_5
Q_5.89|A_5
Q_5.90|A_5
Q_5.91|A_5
Q_5.92|A_5
Q_5.93|A_5
Q_5.94|A_5
Q_5.95|A_5
Q_5.96|A_5
Q_5.97|A_5
Q_5.98|A_5
Q_5.99|A_5
Q_6.1|A_6
Q_6.2|A_6
Q_6.3|A_6
Q_6.4|A_6
Q_6.5|A_6
Q_6.6|A_6
Q_6.7|A_6
Q_6.8|A_6
Q_6.9|A_6
Q_6.10|A_6
Q_6.11|A_6
Q_6.12|A_6
Q_6.13|A_6
Q_6.14|A_6
Q_6.15|A_6
Q_6.16|A_6
Q_6.17|A_6
Q_6.18|A_6
Q_6.19|A_6
Q_6.20|A_6
Q_6.21|A_6
Q_6.22|A_6
Q_6.23|A_6
Q_6.24|A_6
Q_6.25|A_6
Q_6.26|A_6
Q_6.27|A_6
Q_6.28|A_6
Q_6.29|A_6
Q_6.30|A_6
Q_6.31|A_6
Q_6.32|A_6
Q_6.33|A_6
Q_6.34|A_6
Q_6.35|A_6
Q_6.36|A_6
Q_6.37|A_6
Q_6.38|A_6
Q_6.39|A_6
Q_6.40|A_6
Q_6.41|A_6
Q_6.42|A_6
Q_6.43|A_6
Q_6.44|A_6
Q_6.45|A_6
Q_6.46|A_6
Q_6.47|A_6
Q_6.48|A_6
Q_6.49|A_6
Q_6.50|A_6
Q_6.51|A_6
Q_6.52|A_6
Q_6.53|A_6
Q_6.54|A_6
Q_6.55|A_6
Q_6.56|A_6
Q_6.57|A_6
Q_6.58|A_6
Q_6.59|A_6
Q_6.60|A_6
Q_6.61|A_6
Q_6.62|A_6
Q_6.63|A_6
Q_6.64|A_6
Q_6.65|A_6
Q_6.66|A_6
Q_6.67|A_6
Q_6.68|A_6
Q_6.69|A_6
Q_6.70|A_6
Q_6.71|A_6
Q_6.72|A_6
Q_6.73|A_6
Q_6.74|A_6
Q_6.75|A_6
Q_6.76|A_6
Q_6.77|A_6
Q_6.78|A_6
Q_6.79|A_6
Q_6.80|A_6
Q_6.81|A_6
Q_6.82|A_6
Q_6.83|A_6
Q_6.84|A_6
Q_6.85|A_6
Q_6.86|A_6
Q_6.87|A_6
Q_6.88|A_6
Q_6.89|A_6
Q_6.90|A_6
Q_6.91|A_6
Q_6.92|A_6
Q_6.93|A_6
Q_6.94|A_6
Q_6.95|A_6
Q_6.96|A_6
Q_6.97|A_6
Q_6.98|A_6
Q_6.99|A_6
Q_7.1|A_7
Q_7.2|A_7
Q_7.3|A_7
Q_7.4|A_7
Q_7.5|A_7
Q_7.6|A_7
Q_7.7|A_7
Q_7.8|A_7
Q_7.9|A_7
Q_7.10|A_7
Q_7.11|A_7
Q_7.12|A_7
Q_7.13|A_7
Q_7.14|A_7
Q_7.15|A_7
Q_7.16|A_7
Q_7.17|A_7
Q_7.18|A_7
Q_7.19|A_7
Q_7.20|A_7
Q_7.21|A_7
Q_7.22|A_7
Q_7.23|A_7
Q_7.24|A_7
Q_7.25|A_7
Q_7.26|A_7
Q_7.27|A_7
Q_7.28|A_7
Q_7.29|A_7
Q_7.30|A_7
Q_7.31|A_7
Q_7.32|A_7
Q_7.33|A_7
Q_7.34|A_7
Q_7.35|A_7
Q_7.36|A_7
Q_7.37|A_7
Q_7.38|A_7
Q_7.39|A_7
Q_7.40|A_7
Q_7.41|A_7
Q_7.42|A_7
Q_7.43|A_7
Q_7.44|A_7
Q_7.45|A_7
Q_7.46|A_7
Q_7.47|A_7
Q_7.48|A_7
Q_7.49|A_7
Q_7.50|A_7
Q_7.51|A_7
Q_7.52|A_7
Q_7.53|A_7
Q_7.54|A_7
Q_7.55|A_7
Q_7.56|A_7
Q_7.57|A_7
Q_7.58|A_7
Q_7.59|A_7
Q_7.60|A_7
Q_7.61|A_7
Q_7.62|A_7
Q_7.63|A_7
Q_7.64|A_7
Q_7.65|A_7
Q_7.66|A_7
Q_7.67|A_7
Q_7.68|A_7
Q_7.69|A_7
Q_7.70|A_7
Q_7.71|A_7
Q_7.72|A_7
Q_7.73|A_7
Q_7.74|A_7
Q_7.75|A_7
Q_7.76|A_7
Q_7.77|A_7
Q_7.78|A_7
Q_7.79|A_7
Q_7.80|A_7
Q_7.81|A_7
Q_7.82|A_7
Q_7.83|A_7
Q_7.84|A_7
Q_7.85|A_7
Q_7.86|A_7
Q_7.87|A_7
Q_7.88|A_7
Q_7.89|A_7
Q_7.90|A_7
Q_7.91|A_7
Q_7.92|A_7
Q_7.93|A_7
Q_7.94|A_7
Q_7.95|A_7
Q_7.96|A_7
Q_7.97|A_7
Q_7.98|A_7
Q_7.99|A_7
Q_8.1|A_8
Q_8.2|A_8
Q_8.3|A_8
Q_8.4|A_8
Q_8.5|A_8
Q_8.6|A_8
Q_8.7|A_8
Q_8.8|A_8
Q_8.9|A_8
Q_8.10|A_8
Q_8.11|A_8
Q_8.12|A_8
Q_8.13|A_8
Q_8.14|A_8
Q_8.15|A_8
Q_8.16|A_8
Q_8.17|A_8
Q_8.18|A_8
Q_8.19|A_8
Q_8.20|A_8
Q_8.21|A_8
Q_8.22|A_8
Q_8.23|A_8
Q_8.24|A_8
Q_8.25|A_8
Q_8.26|A_8
Q_8.27|A_8
Q_8.28|A_8
Q_8.29|A_8
Q_8.30|A_8
Q_8.31|A_8
Q_8.32|A_8
Q_8.33|A_8
Q_8.34|A_8
Q_8.35|A_8
Q_8.36|A_8
Q_8.37|A_8
Q_8.38|A_8
Q_8.39|A_8
Q_8.40|A_8
Q_8.41|A_8
Q_8.42|A_8
Q_8.43|A_8
Q_8.44|A_8
Q_8.45|A_8
Q_8.46|A_8
Q_8.47|A_8
Q_8.48|A_8
Q_8.49|A_8
Q_8.50|A_8
Q_8.51|A_8
Q_8.52|A_8
Q_8.53|A_8
Q_8.54|A_8
Q_8.55|A_8
Q_8.56|A_8
Q_8.57|A_8
Q_8.58|A_8
Q_8.59|A_8
Q_8.60|A_8
Q_8.61|A_8
Q_8.62|A_8
Q_8.63|A_8
Q_8.64|A_8
Q_8.65|A_8
Q_8.66|A_8
Q_8.67|A_8
Q_8.68|A_8
Q_8.69|A_8
Q_8.70|A_8
Q_8.71|A_8
Q_8.72|A_8
Q_8.73|A_8
Q_8.74|A_8
Q_8.75|A_8
Q_8.76|A_8
Q_8.77|A_8
Q_8.78|A_8
Q_8.79|A_8
Q_8.80|A_8
Q_8.81|A_8
Q_8.82|A_8
Q_8.83|A_8
Q_8.84|A_8
Q_8.85|A_8
Q_8.86|A_8
Q_8.87|A_8
Q_8.88|A_8
Q_8.89|A_8
Q_8.90|A_8
Q_8.91|A_8
Q_8.92|A_8
Q_8.93|A_8
Q_8.94|A_8
Q_8.95|A_8
Q_8.96|A_8
Q_8.97|A_8
Q_8.98|A_8
Q_8.99|A_8
Q_9.1|A_9
Q_9.2|A_9
Q_9.3|A_9
Q_9.4|A_9
Q_9.5|A_9
Q_9.6|A_9
Q_9.7|A_9
Q_9.8|A_9
Q_9.9|A_9
Q_9.10|A_9
Q_9.11|A_9
Q_9.12|A_9
Q_9.13|A_9
Q_9.14|A_9
Q_9.15|A_9
Q_9.16|A_9
Q_9.17|A_9
Q_9.18|A_9
Q_9.19|A_9
Q_9.20|A_9
Q_9.21|A_9
Q_9.22|A_9
Q_9.23|A_9
Q_9.24|A_9
Q_9.25|A_9
Q_9.26|A_9
Q_9.27|A_9
Q_9.28|A_9
Q_9.29|A_9
Q_9.30|A_9
Q_9.31|A_9
Q_9.32|A_9
Q_9.33|A_9
Q_9.34|A_9
Q_9.35|A_9
Q_9.36|A_9
Q_9.37|A_9
Q_9.38|A_9
Q_9.39|A_9
Q_9.40|A_9
Q_9.41|A_9
Q_9.42|A_9
Q_9.43|A_9
Q_9.44|A_9
Q_9.45|A_9
Q_9.46|A_9
Q_9.47|A_9
Q_9.48|A_9
Q_9.49|A_9
Q_9.50|A_9
Q_9.51|A_9
Q_9.52|A_9
Q_9.53|A_9
Q_9.54|A_9
Q_9.55|A_9
Q_9.56|A_9
Q_9.57|A_9
Q_9.58|A_9
Q_9.59|A_9
Q_9.60|A_9
Q_9.61|A_9
Q_9.62|A_9
Q_9.63|A_9
Q_9.64|A_9
Q_9.65|A_9
Q_9.66|A_9
Q_9.67|A_9
Q_9.68|A_9
Q_9.69|A_9
Q_9.70|A_9
Q_9.71|A_9
Q_9.72|A_9
Q_9.73|A_9
Q_9.74|A_9
Q_9.75|A_9
Q_9.76|A_9
Q_9.77|A_9
Q_9.78|A_9
Q_9.79|A_9
Q_9.80|A_9
Q_9.81|A_9
Q_9.82|A_9
Q_9.83|A_9
Q_9.84|A_9
Q_9.85|A_9
Q_9.86|A_9
Q_9.87|A_9
Q_9.88|A_9
Q_9.89|A_9
Q_9.90|A_9
Q_9.91|A_9
Q_9.92|A_9
Q_9.93|A_9
Q_9.94|A_9
Q_9.95|A_9
Q_9.96|A_9
Q_9.97|A_9
Q_9.98|A_9
Q_9.99|A_9
Q_10.1|A_10
Q_10.2|A_10
Q_10.3|A_10
Q_10.4|A_10
Q_10.5|A_10
Q_10.6|A_10
Q_10.7|A_10
Q_10.8|A_10
Q_10.9|A_10
Q_10.10|A_10
Q_10.11|A_10
Q_10.12|A_10
Q_10.13|A_10
Q_10.14|A_10
Q_10.15|A_10
Q_10.16|A_10
Q_10.17|A_10
Q_10.18|A_10
Q_10.19|A_10
Q_10.20|A_10
Q_10.21|A_10
Q_10.22|A_10
Q_10.23|A_10
Q_10.24|A_10
Q_10.25|A_10
Q_10.26|A_10
Q_10.27|A_10
Q_10.28|A_10
Q_10.29|A_10
Q_10.30|A_10
Q_10.31|A_10
Q_10.32|A_10
Q_10.33|A_10
Q_10.34|A_10
Q_10.35|A_10
Q_10.36|A_10
Q_10.37|A_10
Q_10.38|A_10
Q_10.39|A_10
Q_10.40|A_10
Q_10.41|A_10
Q_10.42|A_10
Q_10.43|A_10
Q_10.44|A_10
Q_10.45|A_10
Q_10.46|A_10
Q_10.47|A_10
Q_10.48|A_10
Q_10.49|A_10
Q_10.50|A_10
Q_10.51|A_10
Q_10.52|A_10
Q_10.53|A_10
Q_10.54|A_10
Q_10.55|A_10
Q_10.56|A_10
Q_10.57|A_10
Q_10.58|A_10
Q_10.59|A_10
Q_10.60|A_10
Q_10.61|A_10
Q_10.62|A_10
Q_10.63|A_10
Q_10.64|A_10
Q_10.65|A_10
Q_10.66|A_10
Q_10.67|A_10
Q_10.68|A_10
Q_10.69|A_10
Q_10.70|A_10
Q_10.71|A_10
Q_10.72|A_10
Q_10.73|A_10
Q_10.74|A_10
Q_10.75|A_10
Q_10.76|A_10
Q_10.77|A_10
Q_10.78|A_10
Q_10.79|A_10
Q_10.80|A_10
Q_10.81|A_10
Q_10.82|A_10
Q_10.83|A_10
Q_10.84|A_10
Q_10.85|A_10
Q_10.86|A_10
Q_10.87|A_10
Q_10.88|A_10
Q_10.89|A_10
Q_10.90|A_10
Q_10.91|A_10
Q_10.92|A_10
Q_10.93|A_10
Q_10.94|A_10
Q_10.95|A_10
Q_10.96|A_10
Q_10.97|A_10
Q_10.98|A_10
Q_10.99|A_10
Q_11.1|A_11
Q_11.2|A_11
Q_11.3|A_11
Q_11.4|A_11
Q_11.5|A_11
Q_11.6|A_11
Q_11.7|A_11
Q_11.8|A_11
Q_11.9|A_11
Q_11.10|A_11
Q_11.11|A_11
Q_11.12|A_11
Q_11.13|A_11
Q_11.14|A_11
Q_11.15|A_11
Q_11.16|A_11
Q_11.17|A_11
Q_11.18|A_11
Q_11.19|A_11
Q_11.20|A_11
Q_11.21|A_11
Q_11.22|A_11
Q_11.23|A_11
Q_11.24|A_11
Q_11.25|A_11
Q_11.26|A_11
Q_11.27|A_11
Q_11.28|A_11
Q_11.29|A_11
Q_11.30|A_11
Q_11.31|A_11
Q_11.32|A_11
Q_11.33|A_11
Q_11.34|A_11
Q_11.35|A_11
Q_11.36|A_11
Q_11.37|A_11
Q_11.38|A_11
Q_11.39|A_11
Q_11.40|A_11
Q_11.41|A_11
Q_11.42|A_11
Q_11.43|A_11
Q_11.44|A_11
Q_11.45|A_11
Q_11.46|A_11
Q_11.47|A_11
Q_11.48|A_11
Q_11.49|A_11
Q_11.50|A_11
Q_11.51|A_11
Q_11.52|A_11
Q_11.53|A_11
Q_11.54|A_11
Q_11.55|A_11
Q_11.56|A_11
Q_11.57|A_11
Q_11.58|A_11
Q_11.59|A_11
Q_11.60|A_11
Q_11.61|A_11
Q_11.62|A_11
Q_11.63|A_11
Q_11.64|A_11
Q_11.65|A_11
Q_11.66|A_11
Q_11.67|A_11
Q_11.68|A_11
Q_11.69|A_11
Q_11.70|A_11
Q_11.71|A_11
Q_11.72|A_11
Q_11.73|A_11
Q_11.74|A_11
Q_11.75|A_11
Q_11.76|A_11
Q_11.77|A_11
Q_11.78|A_11
Q_11.79|A_11
Q_11.80|A_11
Q_11.81|A_11
Q_11.82|A_11
Q_11.83|A_11
Q_11.84|A_11
Q_11.85|A_11
Q_11.86|A_11
Q_11.87|A_11
Q_11.88|A_11
Q_11.89|A_11
Q_11.90|A_11
Q_11.91|A_11
Q_11.92|A_11
Q_11.93|A_11
Q_11.94|A_11
Q_11.95|A_11
Q_11.96|A_11
Q_11.97|A_11
Q_11.98|A_11
Q_11.99|A_11
Q_12.1|A_12
Q_12.2|A_12
Q_12.3|A_12
Q_12.4|A_12
Q_12.5|A_12
Q_12.6|A_12
Q_12.7|A_12
Q_12.8|A_12
Q_12.9|A_12
Q_12.10|A_12
Q_12.11|A_12
Q_12.12|A_12
Q_12.13|A_12
Q_12.14|A_12
Q_12.15|A_12
Q_12.16|A_12
Q_12.17|A_12
Q_12.18|A_12
Q_12.19|A_12
Q_12.20|A_12
Q_12.21|A_12
Q_12.22|A_12
Q_12.23|A_12
Q_12.24|A_12
Q_12.25|A_12
Q_12.26|A_12
Q_12.27|A_12
Q_12.28|A_12
Q_12.29|A_12
Q_12.30|A_12
Q_12.31|A_12
Q_12.32|A_12
Q_12.33|A_12
Q_12.34|A_12
Q_12.35|A_12
Q_12.36|A_12
Q_12.37|A_12
Q_12.38|A_12
Q_12.39|A_12
Q_12.40|A_12
Q_12.41|A_12
Q_12.42|A_12
Q_12.43|A_12
Q_12.44|A_12
Q_12.45|A_12
Q_12.46|A_12
Q_12.47|A_12
Q_12.48|A_12
Q_12.49|A_12
Q_12.50|A_12
Q_12.51|A_12
Q_12.52|A_12
Q_12.53|A_12
Q_12.54|A_12
Q_12.55|A_12
Q_12.56|A_12
Q_12.57|A_12
Q_12.58|A_12
Q_12.59|A_12
Q_12.60|A_12
Q_12.61|A_12
Q_12.62|A_12
Q_12.63|A_12
Q_12.64|A_12
Q_12.65|A_12
Q_12.66|A_12
Q_12.67|A_12
Q_12.68|A_12
Q_12.69|A_12
Q_12.70|A_12
Q_12.71|A_12
Q_12.72|A_12
Q_12.73|A_12
Q_12.74|A_12
Q_12.75|A_12
Q_12.76|A_12
Q_12.77|A_12
Q_12.78|A_12
Q_12.79|A_12
Q_12.80|A_12
Q_12.81|A_12
Q_12.82|A_12
