START_ID|END_ID
D_67.0|Q_0.66
D_68.0|Q_0.67
D_69.0|Q_0.68
D_69.1|Q_0.68
D_69.2|Q_0.68
D_69.3|Q_0.68
D_69.4|Q_0.68
D_71.0|Q_0.70
D_71.1|Q_0.70
D_71.2|Q_0.70
D_73.0|Q_0.72
D_73.1|Q_0.72
D_73.2|Q_0.72
D_73.3|Q_0.72
D_73.4|Q_0.72
D_74.0|Q_0.73
D_75.0|Q_0.74
D_75.1|Q_0.74
D_75.2|Q_0.74
D_75.3|Q_0.74
D_76.0|Q_0.75
D_76.1|Q_0.75
D_76.2|Q_0.75
D_77.0|Q_0.76
D_77.1|Q_0.76
D_77.2|Q_0.76
D_77.3|Q_0.76
D_77.4|Q_0.76
D_78.0|Q_0.77
D_78.1|Q_0.77
D_78.2|Q_0.77
D_78.3|Q_0.77
D_78.4|Q_0.77
D_79.0|Q_0.78
D_80.0|Q_0.79
D_80.1|Q_0.79
D_80.2|Q_0.79
D_80.3|Q_0.79
D_80.4|Q_0.79
D_81.0|Q_0.80
D_81.1|Q_0.80
D_81.2|Q_0.80
D_81.3|Q_0.80
D_82.0|Q_0.81
D_82.1|Q_0.81
D_82.2|Q_0.81
D_83.0|Q_0.82
D_83.1|Q_0.82
D_83.2|Q_0.82
D_85.0|Q_0.84
D_85.1|Q_0.84
D_85.2|Q_0.84
D_85.3|Q_0.84
D_86.0|Q_0.85
D_86.1|Q_0.85
D_86.2|Q_0.85
D_86.3|Q_0.85
D_86.4|Q_0.85
D_87.0|Q_0.86
D_87.1|Q_0.86
D_87.2|Q_0.86
D_87.3|Q_0.86
D_87.4|Q_0.86
D_88.0|Q_0.87
D_88.1|Q_0.87
D_88.2|Q_0.87
D_88.3|Q_0.87
D_88.4|Q_0.87
D_90.0|Q_0.89
D_90.1|Q_0.89
D_90.2|Q_0.89
D_91.0|Q_0.90
D_91.1|Q_0.90
D_91.2|Q_0.90
D_92.0|Q_0.91
D_92.1|Q_0.91
D_92.2|Q_0.91
D_92.3|Q_0.91
D_93.0|Q_0.92
D_93.1|Q_0.92
D_94.0|Q_0.93
D_94.1|Q_0.93
D_94.2|Q_0.93
D_94.3|Q_0.93
D_95.0|Q_0.94
D_95.1|Q_0.94
D_95.2|Q_0.94
D_95.3|Q_0.94
D_96.0|Q_0.95
D_96.1|Q_0.95
D_96.2|Q_0.95
D_96.3|Q_0.95
D_97.0|Q_0.96
D_97.1|Q_0.96
D_97.2|Q_0.96
D_99.0|Q_0.98
D_99.1|Q_0.98
D_102.0|Q_1.2
D_102.1|Q_1.2
D_102.2|Q_1.2
D_102.3|Q_1.2
D_102.4|Q_1.2
D_103.0|Q_1.3
D_103.1|Q_1.3
D_103.2|Q_1.3
D_103.3|Q_1.3
D_103.4|Q_1.3
D_104.0|Q_1.4
D_106.0|Q_1.6
D_108.0|Q_1.8
D_109.0|Q_1.9
D_109.1|Q_1.9
D_109.2|Q_1.9
D_109.3|Q_1.9
D_109.4|Q_1.9
D_110.0|Q_1.10
D_110.1|Q_1.10
D_111.0|Q_1.11
D_111.1|Q_1.11
D_111.2|Q_1.11
D_111.3|Q_1.11
D_111.4|Q_1.11
D_112.0|Q_1.12
D_113.0|Q_1.13
D_114.0|Q_1.14
D_114.1|Q_1.14
D_114.2|Q_1.14
D_114.3|Q_1.14
D_114.4|Q_1.14
D_116.0|Q_1.16
D_118.0|Q_1.18
D_118.1|Q_1.18
D_120.0|Q_1.20
D_121.0|Q_1.21
D_123.0|Q_1.23
D_123.1|Q_1.23
D_123.2|Q_1.23
D_123.3|Q_1.23
D_125.0|Q_1.25
D_125.1|Q_1.25
D_125.2|Q_1.25
D_125.3|Q_1.25
D_125.4|Q_1.25
D_126.0|Q_1.26
D_126.1|Q_1.26
D_126.2|Q_1.26
D_126.3|Q_1.26
D_126.4|Q_1.26
D_127.0|Q_1.27
D_128.0|Q_1.28
D_129.0|Q_1.29
D_130.0|Q_1.30
D_130.1|Q_1.30
D_130.2|Q_1.30
D_130.3|Q_1.30
D_130.4|Q_1.30
D_131.0|Q_1.31
D_131.1|Q_1.31
D_132.0|Q_1.32
D_132.1|Q_1.32
D_132.2|Q_1.32
D_133.0|Q_1.33
D_133.1|Q_1.33
D_133.2|Q_1.33
D_133.3|Q_1.33
D_134.0|Q_1.34
D_135.0|Q_1.35
D_136.0|Q_1.36
D_136.1|Q_1.36
D_136.2|Q_1.36
D_137.0|Q_1.37
D_137.1|Q_1.37
D_137.2|Q_1.37
D_138.0|Q_1.38
D_140.0|Q_1.40
D_140.1|Q_1.40
D_140.2|Q_1.40
D_140.3|Q_1.40
D_140.4|Q_1.40
D_141.0|Q_1.41
D_141.1|Q_1.41
D_141.2|Q_1.41
D_142.0|Q_1.42
D_142.1|Q_1.42
D_143.0|Q_1.43
D_143.1|Q_1.43
D_143.2|Q_1.43
D_144.0|Q_1.44
D_145.0|Q_1.45
D_146.0|Q_1.46
D_146.1|Q_1.46
D_146.2|Q_1.46
D_146.3|Q_1.46
D_147.0|Q_1.47
D_148.0|Q_1.48
D_148.1|Q_1.48
D_148.2|Q_1.48
D_149.0|Q_1.49
D_149.1|Q_1.49
D_149.2|Q_1.49
D_149.3|Q_1.49
D_149.4|Q_1.49
D_150.0|Q_1.50
D_150.1|Q_1.50
D_150.2|Q_1.50
D_150.3|Q_1.50
D_151.0|Q_1.51
D_151.1|Q_1.51
D_151.2|Q_1.51
D_151.3|Q_1.51
D_151.4|Q_1.51
D_152.0|Q_1.52
D_152.1|Q_1.52
D_152.2|Q_1.52
D_153.0|Q_1.53
D_153.1|Q_1.53
D_153.2|Q_1.53
D_153.3|Q_1.53
D_154.0|Q_1.54
D_154.1|Q_1.54
D_154.2|Q_1.54
D_154.3|Q_1.54
D_155.0|Q_1.55
D_155.1|Q_1.55
D_157.0|Q_1.57
D_158.0|Q_1.58
D_158.1|Q_1.58
D_158.2|Q_1.58
D_159.0|Q_1.59
D_159.1|Q_1.59
D_159.2|Q_1.59
D_160.0|Q_1.60
D_160.1|Q_1.60
D_160.2|Q_1.60
D_160.3|Q_1.60
D_160.4|Q_1.60
D_162.0|Q_1.62
D_162.1|Q_1.62
D_163.0|Q_1.63
D_164.0|Q_1.64
D_164.1|Q_1.64
D_164.2|Q_1.64
D_164.3|Q_1.64
D_165.0|Q_1.65
D_166.0|Q_1.66
D_166.1|Q_1.66
D_167.0|Q_1.67
D_167.1|Q_1.67
D_167.2|Q_1.67
D_167.3|Q_1.67
D_168.0|Q_1.68
D_168.1|Q_1.68
D_168.2|Q_1.68
D_168.3|Q_1.68
D_169.0|Q_1.69
D_170.0|Q_1.70
D_170.1|Q_1.70
D_170.2|Q_1.70
D_171.0|Q_1.71
D_171.1|Q_1.71
D_173.0|Q_1.73
D_173.1|Q_1.73
D_173.2|Q_1.73
D_174.0|Q_1.74
D_174.1|Q_1.74
D_176.0|Q_1.76
D_176.1|Q_1.76
D_176.2|Q_1.76
D_177.0|Q_1.77
D_178.0|Q_1.78
D_178.1|Q_1.78
D_178.2|Q_1.78
D_178.3|Q_1.78
D_178.4|Q_1.78
D_179.0|Q_1.79
D_179.1|Q_1.79
D_180.0|Q_1.80
D_180.1|Q_1.80
D_182.0|Q_1.82
D_182.1|Q_1.82
D_182.2|Q_1.82
D_182.3|Q_1.82
D_182.4|Q_1.82
D_183.0|Q_1.83
D_183.1|Q_1.83
D_183.2|Q_1.83
D_183.3|Q_1.83
D_183.4|Q_1.83
D_184.0|Q_1.84
D_184.1|Q_1.84
D_184.2|Q_1.84
D_184.3|Q_1.84
D_184.4|Q_1.84
D_185.0|Q_1.85
D_185.1|Q_1.85
D_185.2|Q_1.85
D_186.0|Q_1.86
D_186.1|Q_1.86
D_186.2|Q_1.86
D_186.3|Q_1.86
D_187.0|Q_1.87
D_187.1|Q_1.87
D_187.2|Q_1.87
D_187.3|Q_1.87
D_188.0|Q_1.88
D_188.1|Q_1.88
D_189.0|Q_1.89
D_189.1|Q_1.89
D_189.2|Q_1.89
D_190.0|Q_1.90
D_190.1|Q_1.90
D_190.2|Q_1.90
D_190.3|Q_1.90
D_191.0|Q_1.91
D_191.1|Q_1.91
D_193.0|Q_1.93
D_194.0|Q_1.94
D_194.1|Q_1.94
D_194.2|Q_1.94
D_196.0|Q_1.96
D_196.1|Q_1.96
D_196.2|Q_1.96
D_197.0|Q_1.97
D_198.0|Q_1.98
D_198.1|Q_1.98
D_198.2|Q_1.98
D_198.3|Q_1.98
D_198.4|Q_1.98
D_199.0|Q_1.99
D_199.1|Q_1.99
D_199.2|Q_1.99
D_200.0|Q_2.1
D_200.1|Q_2.1
D_201.0|Q_2.2
D_201.1|Q_2.2
D_201.2|Q_2.2
D_201.3|Q_2.2
D_201.4|Q_2.2
D_202.0|Q_2.3
D_202.1|Q_2.3
D_202.2|Q_2.3
D_202.3|Q_2.3
D_202.4|Q_2.3
D_203.0|Q_2.4
D_204.0|Q_2.5
D_204.1|Q_2.5
D_204.2|Q_2.5
D_204.3|Q_2.5
D_206.0|Q_2.7
D_206.1|Q_2.7
D_206.2|Q_2.7
D_207.0|Q_2.8
D_207.1|Q_2.8
D_207.2|Q_2.8
D_208.0|Q_2.9
D_208.1|Q_2.9
D_208.2|Q_2.9
D_208.3|Q_2.9
D_208.4|Q_2.9
D_210.0|Q_2.11
D_210.1|Q_2.11
D_210.2|Q_2.11
D_210.3|Q_2.11
D_210.4|Q_2.11
D_211.0|Q_2.12
D_211.1|Q_2.12
D_212.0|Q_2.13
D_212.1|Q_2.13
D_212.2|Q_2.13
D_213.0|Q_2.14
D_213.1|Q_2.14
D_213.2|Q_2.14
D_213.3|Q_2.14
D_213.4|Q_2.14
D_214.0|Q_2.15
D_214.1|Q_2.15
D_216.0|Q_2.17
D_216.1|Q_2.17
D_217.0|Q_2.18
D_217.1|Q_2.18
D_217.2|Q_2.18
D_217.3|Q_2.18
D_217.4|Q_2.18
D_218.0|Q_2.19
D_219.0|Q_2.20
D_219.1|Q_2.20
D_219.2|Q_2.20
D_220.0|Q_2.21
D_220.1|Q_2.21
D_221.0|Q_2.22
D_221.1|Q_2.22
D_221.2|Q_2.22
D_221.3|Q_2.22
D_222.0|Q_2.23
D_222.1|Q_2.23
D_222.2|Q_2.23
D_222.3|Q_2.23
D_222.4|Q_2.23
D_224.0|Q_2.25
D_224.1|Q_2.25
D_224.2|Q_2.25
D_225.0|Q_2.26
D_225.1|Q_2.26
D_226.0|Q_2.27
D_227.0|Q_2.28
D_227.1|Q_2.28
D_228.0|Q_2.29
D_228.1|Q_2.29
D_228.2|Q_2.29
D_228.3|Q_2.29
D_228.4|Q_2.29
D_229.0|Q_2.30
D_229.1|Q_2.30
D_229.2|Q_2.30
D_230.0|Q_2.31
D_230.1|Q_2.31
D_230.2|Q_2.31
D_231.0|Q_2.32
D_231.1|Q_2.32
D_231.2|Q_2.32
D_231.3|Q_2.32
D_231.4|Q_2.32
D_232.0|Q_2.33
D_233.0|Q_2.34
D_234.0|Q_2.35
D_234.1|Q_2.35
D_235.0|Q_2.36
D_235.1|Q_2.36
D_236.0|Q_2.37
D_236.1|Q_2.37
D_236.2|Q_2.37
D_236.3|Q_2.37
D_237.0|Q_2.38
D_238.0|Q_2.39
D_238.1|Q_2.39
D_238.2|Q_2.39
D_238.3|Q_2.39
D_238.4|Q_2.39
D_239.0|Q_2.40
D_239.1|Q_2.40
D_240.0|Q_2.41
D_240.1|Q_2.41
D_241.0|Q_2.42
D_241.1|Q_2.42
D_241.2|Q_2.42
D_241.3|Q_2.42
D_242.0|Q_2.43
D_242.1|Q_2.43
D_243.0|Q_2.44
D_243.1|Q_2.44
D_243.2|Q_2.44
D_245.0|Q_2.46
D_245.1|Q_2.46
D_246.0|Q_2.47
D_246.1|Q_2.47
D_246.2|Q_2.47
D_248.0|Q_2.49
D_249.0|Q_2.50
D_249.1|Q_2.50
D_249.2|Q_2.50
D_249.3|Q_2.50
D_249.4|Q_2.50
D_250.0|Q_2.51
D_250.1|Q_2.51
D_252.0|Q_2.53
D_252.1|Q_2.53
D_252.2|Q_2.53
D_253.0|Q_2.54
D_254.0|Q_2.55
D_254.1|Q_2.55
D_254.2|Q_2.55
D_254.3|Q_2.55
D_254.4|Q_2.55
D_255.0|Q_2.56
D_255.1|Q_2.56
D_255.2|Q_2.56
D_257.0|Q_2.58
D_257.1|Q_2.58
D_257.2|Q_2.58
D_257.3|Q_2.58
D_257.4|Q_2.58
D_258.0|Q_2.59
D_258.1|Q_2.59
D_258.2|Q_2.59
D_258.3|Q_2.59
D_258.4|Q_2.59
D_259.0|Q_2.60
D_261.0|Q_2.62
D_261.1|Q_2.62
D_261.2|Q_2.62
D_262.0|Q_2.63
D_262.1|Q_2.63
D_262.2|Q_2.63
D_262.3|Q_2.63
D_262.4|Q_2.63
D_263.0|Q_2.64
D_263.1|Q_2.64
D_263.2|Q_2.64
D_264.0|Q_2.65
D_264.1|Q_2.65
D_264.2|Q_2.65
D_264.3|Q_2.65
D_265.0|Q_2.66
D_265.1|Q_2.66
D_266.0|Q_2.67
D_267.0|Q_2.68
D_267.1|Q_2.68
D_267.2|Q_2.68
D_267.3|Q_2.68
D_267.4|Q_2.68
D_268.0|Q_2.69
D_268.1|Q_2.69
D_268.2|Q_2.69
D_269.0|Q_2.70
D_269.1|Q_2.70
D_269.2|Q_2.70
D_269.3|Q_2.70
D_269.4|Q_2.70
D_270.0|Q_2.71
D_271.0|Q_2.72
D_271.1|Q_2.72
D_272.0|Q_2.73
D_272.1|Q_2.73
D_272.2|Q_2.73
D_272.3|Q_2.73
D_273.0|Q_2.74
D_273.1|Q_2.74
D_274.0|Q_2.75
D_274.1|Q_2.75
D_275.0|Q_2.76
D_275.1|Q_2.76
D_275.2|Q_2.76
D_275.3|Q_2.76
D_275.4|Q_2.76
D_278.0|Q_2.79
D_278.1|Q_2.79
D_279.0|Q_2.80
D_279.1|Q_2.80
D_280.0|Q_2.81
D_281.0|Q_2.82
D_283.0|Q_2.84
D_283.1|Q_2.84
D_283.2|Q_2.84
D_284.0|Q_2.85
D_284.1|Q_2.85
D_285.0|Q_2.86
D_285.1|Q_2.86
D_285.2|Q_2.86
D_285.3|Q_2.86
D_286.0|Q_2.87
D_286.1|Q_2.87
D_286.2|Q_2.87
D_286.3|Q_2.87
D_288.0|Q_2.89
D_288.1|Q_2.89
D_288.2|Q_2.89
D_288.3|Q_2.89
D_288.4|Q_2.89
D_290.0|Q_2.91
D_291.0|Q_2.92
D_291.1|Q_2.92
D_291.2|Q_2.92
D_291.3|Q_2.92
D_291.4|Q_2.92
D_292.0|Q_2.93
D_292.1|Q_2.93
D_292.2|Q_2.93
D_293.0|Q_2.94
D_293.1|Q_2.94
D_293.2|Q_2.94
D_293.3|Q_2.94
D_293.4|Q_2.94
D_294.0|Q_2.95
D_294.1|Q_2.95
D_294.2|Q_2.95
D_294.3|Q_2.95
D_294.4|Q_2.95
D_295.0|Q_2.96
D_295.1|Q_2.96
D_295.2|Q_2.96
D_296.0|Q_2.97
D_296.1|Q_2.97
D_296.2|Q_2.97
D_296.3|Q_2.97
D_297.0|Q_2.98
D_298.0|Q_2.99
D_298.1|Q_2.99
D_298.2|Q_2.99
D_298.3|Q_2.99
D_298.4|Q_2.99
D_299.0|Q_3.1
D_299.1|Q_3.1
D_299.2|Q_3.1
D_299.3|Q_3.1
D_300.0|Q_3.2
D_301.0|Q_3.3
D_301.1|Q_3.3
D_301.2|Q_3.3
D_301.3|Q_3.3
D_301.4|Q_3.3
D_302.0|Q_3.4
D_302.1|Q_3.4
D_302.2|Q_3.4
D_303.0|Q_3.5
D_303.1|Q_3.5
D_303.2|Q_3.5
D_303.3|Q_3.5
D_303.4|Q_3.5
D_304.0|Q_3.6
D_304.1|Q_3.6
D_304.2|Q_3.6
D_304.3|Q_3.6
D_304.4|Q_3.6
D_305.0|Q_3.7
D_305.1|Q_3.7
D_305.2|Q_3.7
D_305.3|Q_3.7
D_307.0|Q_3.9
D_307.1|Q_3.9
D_307.2|Q_3.9
D_307.3|Q_3.9
D_308.0|Q_3.10
D_308.1|Q_3.10
D_308.2|Q_3.10
D_309.0|Q_3.11
D_309.1|Q_3.11
D_310.0|Q_3.12
D_310.1|Q_3.12
D_311.0|Q_3.13
D_311.1|Q_3.13
D_312.0|Q_3.14
D_312.1|Q_3.14
D_312.2|Q_3.14
D_313.0|Q_3.15
D_313.1|Q_3.15
D_313.2|Q_3.15
D_313.3|Q_3.15
D_313.4|Q_3.15
D_314.0|Q_3.16
D_314.1|Q_3.16
D_315.0|Q_3.17
D_315.1|Q_3.17
D_317.0|Q_3.19
D_318.0|Q_3.20
D_318.1|Q_3.20
D_318.2|Q_3.20
D_318.3|Q_3.20
D_318.4|Q_3.20
D_319.0|Q_3.21
D_319.1|Q_3.21
D_319.2|Q_3.21
D_319.3|Q_3.21
D_320.0|Q_3.22
D_320.1|Q_3.22
D_320.2|Q_3.22
D_320.3|Q_3.22
D_320.4|Q_3.22
D_321.0|Q_3.23
D_321.1|Q_3.23
D_322.0|Q_3.24
D_323.0|Q_3.25
D_323.1|Q_3.25
D_324.0|Q_3.26
D_324.1|Q_3.26
D_324.2|Q_3.26
D_324.3|Q_3.26
D_325.0|Q_3.27
D_326.0|Q_3.28
D_327.0|Q_3.29
D_327.1|Q_3.29
D_327.2|Q_3.29
D_328.0|Q_3.30
D_329.0|Q_3.31
D_329.1|Q_3.31
D_329.2|Q_3.31
D_329.3|Q_3.31
D_330.0|Q_3.32
D_330.1|Q_3.32
D_331.0|Q_3.33
D_332.0|Q_3.34
D_332.1|Q_3.34
D_332.2|Q_3.34
D_332.3|Q_3.34
D_332.4|Q_3.34
D_333.0|Q_3.35
D_333.1|Q_3.35
D_333.2|Q_3.35
D_334.0|Q_3.36
D_334.1|Q_3.36
D_334.2|Q_3.36
D_335.0|Q_3.37
D_335.1|Q_3.37
D_335.2|Q_3.37
D_335.3|Q_3.37
D_336.0|Q_3.38
D_336.1|Q_3.38
D_337.0|Q_3.39
D_337.1|Q_3.39
D_337.2|Q_3.39
D_338.0|Q_3.40
D_338.1|Q_3.40
D_339.0|Q_3.41
D_340.0|Q_3.42
D_340.1|Q_3.42
D_340.2|Q_3.42
D_340.3|Q_3.42
D_340.4|Q_3.42
D_341.0|Q_3.43
D_341.1|Q_3.43
D_341.2|Q_3.43
D_342.0|Q_3.44
D_342.1|Q_3.44
D_342.2|Q_3.44
D_342.3|Q_3.44
D_343.0|Q_3.45
D_343.1|Q_3.45
D_343.2|Q_3.45
D_343.3|Q_3.45
D_343.4|Q_3.45
D_344.0|Q_3.46
D_344.1|Q_3.46
D_345.0|Q_3.47
D_345.1|Q_3.47
D_345.2|Q_3.47
D_346.0|Q_3.48
D_346.1|Q_3.48
D_347.0|Q_3.49
D_347.1|Q_3.49
D_347.2|Q_3.49
D_348.0|Q_3.50
D_349.0|Q_3.51
D_349.1|Q_3.51
D_349.2|Q_3.51
D_349.3|Q_3.51
D_350.0|Q_3.52
D_350.1|Q_3.52
D_350.2|Q_3.52
D_351.0|Q_3.53
D_351.1|Q_3.53
D_352.0|Q_3.54
D_352.1|Q_3.54
D_352.2|Q_3.54
D_353.0|Q_3.55
D_353.1|Q_3.55
D_353.2|Q_3.55
D_353.3|Q_3.55
D_353.4|Q_3.55
D_354.0|Q_3.56
D_355.0|Q_3.57
D_355.1|Q_3.57
D_356.0|Q_3.58
D_356.1|Q_3.58
D_356.2|Q_3.58
D_357.0|Q_3.59
D_357.1|Q_3.59
D_357.2|Q_3.59
D_357.3|Q_3.59
D_358.0|Q_3.60
D_358.1|Q_3.60
D_358.2|Q_3.60
D_358.3|Q_3.60
D_361.0|Q_3.63
D_361.1|Q_3.63
D_362.0|Q_3.64
D_362.1|Q_3.64
D_363.0|Q_3.65
D_364.0|Q_3.66
D_364.1|Q_3.66
D_364.2|Q_3.66
D_364.3|Q_3.66
D_366.0|Q_3.68
D_366.1|Q_3.68
D_367.0|Q_3.69
D_367.1|Q_3.69
D_367.2|Q_3.69
D_370.0|Q_3.72
D_370.1|Q_3.72
D_370.2|Q_3.72
D_371.0|Q_3.73
D_371.1|Q_3.73
D_371.2|Q_3.73
D_372.0|Q_3.74
D_372.1|Q_3.74
D_372.2|Q_3.74
D_372.3|Q_3.74
D_372.4|Q_3.74
D_373.0|Q_3.75
D_373.1|Q_3.75
D_373.2|Q_3.75
D_373.3|Q_3.75
D_374.0|Q_3.76
D_374.1|Q_3.76
D_374.2|Q_3.76
D_374.3|Q_3.76
D_375.0|Q_3.77
D_376.0|Q_3.78
D_376.1|Q_3.78
D_376.2|Q_3.78
D_377.0|Q_3.79
D_377.1|Q_3.79
D_377.2|Q_3.79
D_377.3|Q_3.79
D_379.0|Q_3.81
D_379.1|Q_3.81
D_379.2|Q_3.81
D_379.3|Q_3.81
D_380.0|Q_3.82
D_380.1|Q_3.82
D_381.0|Q_3.83
D_381.1|Q_3.83
D_381.2|Q_3.83
D_382.0|Q_3.84
D_382.1|Q_3.84
D_382.2|Q_3.84
D_383.0|Q_3.85
D_384.0|Q_3.86
D_384.1|Q_3.86
D_385.0|Q_3.87
D_385.1|Q_3.87
D_385.2|Q_3.87
D_385.3|Q_3.87
D_386.0|Q_3.88
D_386.1|Q_3.88
D_386.2|Q_3.88
D_386.3|Q_3.88
D_386.4|Q_3.88
D_390.0|Q_3.92
D_390.1|Q_3.92
D_390.2|Q_3.92
D_392.0|Q_3.94
D_392.1|Q_3.94
D_392.2|Q_3.94
D_392.3|Q_3.94
D_393.0|Q_3.95
D_394.0|Q_3.96
D_394.1|Q_3.96
D_394.2|Q_3.96
D_395.0|Q_3.97
D_395.1|Q_3.97
D_396.0|Q_3.98
D_397.0|Q_3.99
D_397.1|Q_3.99
D_399.0|Q_4.2
D_399.1|Q_4.2
D_399.2|Q_4.2
D_399.3|Q_4.2
D_399.4|Q_4.2
D_401.0|Q_4.4
D_401.1|Q_4.4
D_401.2|Q_4.4
D_401.3|Q_4.4
D_404.0|Q_4.7
D_404.1|Q_4.7
D_404.2|Q_4.7
D_405.0|Q_4.8
D_405.1|Q_4.8
D_405.2|Q_4.8
D_405.3|Q_4.8
D_406.0|Q_4.9
D_406.1|Q_4.9
D_407.0|Q_4.10
D_407.1|Q_4.10
D_407.2|Q_4.10
D_407.3|Q_4.10
D_408.0|Q_4.11
D_408.1|Q_4.11
D_408.2|Q_4.11
D_408.3|Q_4.11
D_409.0|Q_4.12
D_409.1|Q_4.12
D_410.0|Q_4.13
D_410.1|Q_4.13
D_411.0|Q_4.14
D_411.1|Q_4.14
D_411.2|Q_4.14
D_411.3|Q_4.14
D_411.4|Q_4.14
D_412.0|Q_4.15
D_412.1|Q_4.15
D_412.2|Q_4.15
D_412.3|Q_4.15
D_412.4|Q_4.15
D_413.0|Q_4.16
D_413.1|Q_4.16
D_413.2|Q_4.16
D_415.0|Q_4.18
D_415.1|Q_4.18
D_415.2|Q_4.18
D_416.0|Q_4.19
D_416.1|Q_4.19
D_417.0|Q_4.20
D_417.1|Q_4.20
D_417.2|Q_4.20
D_418.0|Q_4.21
D_418.1|Q_4.21
D_418.2|Q_4.21
D_418.3|Q_4.21
D_418.4|Q_4.21
D_419.0|Q_4.22
D_419.1|Q_4.22
D_419.2|Q_4.22
D_419.3|Q_4.22
D_419.4|Q_4.22
D_421.0|Q_4.24
D_421.1|Q_4.24
D_421.2|Q_4.24
D_421.3|Q_4.24
D_421.4|Q_4.24
D_422.0|Q_4.25
D_422.1|Q_4.25
D_423.0|Q_4.26
D_423.1|Q_4.26
D_423.2|Q_4.26
D_423.3|Q_4.26
D_424.0|Q_4.27
D_424.1|Q_4.27
D_424.2|Q_4.27
D_425.0|Q_4.28
D_425.1|Q_4.28
D_425.2|Q_4.28
