START_ID|END_ID
D_59.0|C_4500
D_60.0|C_3400
D_60.1|C_0
D_60.2|C_600
D_60.3|C_4200
D_60.4|C_4700
D_61.0|C_4400
D_61.1|C_4800
D_61.2|C_1800
D_61.3|C_4000
D_61.4|C_2400
D_63.0|C_3800
D_63.1|C_100
D_63.2|C_5000
D_64.0|C_2200
D_64.1|C_4100
D_64.2|C_2500
D_65.0|C_1600
D_65.1|C_4700
D_65.2|C_3800
D_65.3|C_3800
D_65.4|C_1500
D_67.0|C_4200
D_68.0|C_3800
D_69.0|C_900
D_69.1|C_1900
D_69.2|C_4300
D_69.3|C_5000
D_69.4|C_4300
D_71.0|C_4300
D_71.1|C_4800
D_71.2|C_0
D_73.0|C_4300
D_73.1|C_2000
D_73.2|C_4100
D_73.3|C_100
D_73.4|C_1100
D_74.0|C_1700
D_75.0|C_2300
D_75.1|C_100
D_75.2|C_1700
D_75.3|C_1400
D_76.0|C_700
D_76.1|C_900
D_76.2|C_2000
D_77.0|C_4700
D_77.1|C_2900
D_77.2|C_3500
D_77.3|C_3300
D_77.4|C_3900
D_78.0|C_3200
D_78.1|C_100
D_78.2|C_400
D_78.3|C_1300
D_78.4|C_3500
D_79.0|C_3100
D_80.0|C_4600
D_80.1|C_1900
D_80.2|C_2400
D_80.3|C_4800
D_80.4|C_1400
D_81.0|C_3800
D_81.1|C_1900
D_81.2|C_4000
D_81.3|C_400
D_82.0|C_1200
D_82.1|C_2500
D_82.2|C_3500
D_83.0|C_4200
D_83.1|C_0
D_83.2|C_2400
D_85.0|C_4600
D_85.1|C_2700
D_85.2|C_0
D_85.3|C_900
D_86.0|C_200
D_86.1|C_2500
D_86.2|C_1200
D_86.3|C_4800
D_86.4|C_1100
D_87.0|C_4300
D_87.1|C_4500
D_87.2|C_3900
D_87.3|C_3200
D_87.4|C_1700
D_88.0|C_3200
D_88.1|C_4100
D_88.2|C_3000
D_88.3|C_900
D_88.4|C_4200
D_90.0|C_4100
D_90.1|C_1600
D_90.2|C_1300
D_91.0|C_800
D_91.1|C_700
D_91.2|C_4100
D_92.0|C_1000
D_92.1|C_500
D_92.2|C_3400
D_92.3|C_5000
D_93.0|C_4100
D_93.1|C_4600
D_94.0|C_4500
D_94.1|C_300
D_94.2|C_2800
D_94.3|C_3100
D_95.0|C_1900
D_95.1|C_1900
D_95.2|C_2700
D_95.3|C_1200
D_96.0|C_3500
D_96.1|C_2200
D_96.2|C_2400
D_96.3|C_3600
D_97.0|C_800
D_97.1|C_300
D_97.2|C_900
D_99.0|C_800
D_99.1|C_3400
D_102.0|C_2400
D_102.1|C_1400
D_102.2|C_2600
D_102.3|C_1000
D_102.4|C_2600
D_103.0|C_3900
D_103.1|C_900
D_103.2|C_3600
D_103.3|C_1400
D_103.4|C_4600
D_104.0|C_1000
D_106.0|C_2600
D_108.0|C_3000
D_109.0|C_3000
D_109.1|C_200
D_109.2|C_1800
D_109.3|C_3800
D_109.4|C_800
D_110.0|C_1800
D_110.1|C_2500
D_111.0|C_3000
D_111.1|C_4300
D_111.2|C_2300
D_111.3|C_800
D_111.4|C_3100
D_112.0|C_200
D_113.0|C_1300
D_114.0|C_4200
D_114.1|C_3700
D_114.2|C_1700
D_114.3|C_200
D_114.4|C_3100
D_116.0|C_0
D_118.0|C_3900
D_118.1|C_900
D_120.0|C_1300
D_121.0|C_800
D_123.0|C_2800
D_123.1|C_4000
D_123.2|C_3700
D_123.3|C_4900
D_125.0|C_3100
D_125.1|C_2000
D_125.2|C_3500
D_125.3|C_4000
D_125.4|C_1800
D_126.0|C_4700
D_126.1|C_1800
D_126.2|C_2400
D_126.3|C_600
D_126.4|C_2700
D_127.0|C_3100
D_128.0|C_1400
D_129.0|C_2600
D_130.0|C_4600
D_130.1|C_0
D_130.2|C_1500
D_130.3|C_2900
D_130.4|C_4700
D_131.0|C_1300
D_131.1|C_5000
D_132.0|C_3900
D_132.1|C_2400
D_132.2|C_4900
D_133.0|C_3400
D_133.1|C_200
D_133.2|C_5000
D_133.3|C_3700
D_134.0|C_2900
D_135.0|C_3100
D_136.0|C_4100
D_136.1|C_2300
D_136.2|C_2000
D_137.0|C_2800
D_137.1|C_2200
D_137.2|C_4500
D_138.0|C_2200
D_140.0|C_5000
D_140.1|C_3400
D_140.2|C_2600
D_140.3|C_4900
D_140.4|C_2200
D_141.0|C_300
D_141.1|C_4800
D_141.2|C_3500
D_142.0|C_4500
D_142.1|C_2200
D_143.0|C_100
D_143.1|C_1100
D_143.2|C_3700
D_144.0|C_4300
D_145.0|C_3200
D_146.0|C_1700
D_146.1|C_900
D_146.2|C_100
D_146.3|C_2800
D_147.0|C_1600
D_148.0|C_1300
D_148.1|C_1800
D_148.2|C_3200
D_149.0|C_2600
D_149.1|C_4600
D_149.2|C_4700
D_149.3|C_1600
D_149.4|C_1300
D_150.0|C_4000
D_150.1|C_3400
D_150.2|C_4100
D_150.3|C_3100
D_151.0|C_100
D_151.1|C_1900
D_151.2|C_2300
D_151.3|C_4100
D_151.4|C_3200
D_152.0|C_1200
D_152.1|C_1100
D_152.2|C_1000
D_153.0|C_1800
D_153.1|C_4100
D_153.2|C_800
D_153.3|C_1500
D_154.0|C_4300
D_154.1|C_4600
D_154.2|C_3600
D_154.3|C_4600
D_155.0|C_2500
D_155.1|C_2700
D_157.0|C_1400
D_158.0|C_3900
D_158.1|C_1800
D_158.2|C_1500
D_159.0|C_2100
D_159.1|C_4800
D_159.2|C_4200
D_160.0|C_4100
D_160.1|C_4700
D_160.2|C_3100
D_160.3|C_3500
D_160.4|C_3100
D_162.0|C_4700
D_162.1|C_3800
D_163.0|C_4500
D_164.0|C_1600
D_164.1|C_2700
D_164.2|C_4200
D_164.3|C_3100
D_165.0|C_4300
D_166.0|C_2400
D_166.1|C_1100
D_167.0|C_500
D_167.1|C_4300
D_167.2|C_1200
D_167.3|C_3900
D_168.0|C_2900
D_168.1|C_1000
D_168.2|C_1300
D_168.3|C_600
D_169.0|C_300
D_170.0|C_4400
D_170.1|C_2800
D_170.2|C_500
D_171.0|C_2400
D_171.1|C_200
D_173.0|C_2500
D_173.1|C_900
D_173.2|C_3700
D_174.0|C_2600
D_174.1|C_1200
D_176.0|C_2100
D_176.1|C_3000
D_176.2|C_2500
D_177.0|C_2200
D_178.0|C_2400
D_178.1|C_800
D_178.2|C_2200
D_178.3|C_4500
D_178.4|C_4200
D_179.0|C_200
D_179.1|C_4000
D_180.0|C_2300
D_180.1|C_1200
D_182.0|C_2300
D_182.1|C_600
D_182.2|C_2300
D_182.3|C_3600
D_182.4|C_4800
D_183.0|C_4300
D_183.1|C_600
D_183.2|C_4200
D_183.3|C_3400
D_183.4|C_4800
D_184.0|C_3000
D_184.1|C_1000
D_184.2|C_2800
D_184.3|C_3700
D_184.4|C_4400
D_185.0|C_1800
D_185.1|C_4100
D_185.2|C_2600
D_186.0|C_4600
D_186.1|C_1600
D_186.2|C_2100
D_186.3|C_4100
D_187.0|C_800
D_187.1|C_1300
D_187.2|C_3600
D_187.3|C_2600
D_188.0|C_4200
D_188.1|C_1800
D_189.0|C_4900
D_189.1|C_1200
D_189.2|C_800
D_190.0|C_4600
D_190.1|C_4000
D_190.2|C_2600
D_190.3|C_1800
D_191.0|C_2300
D_191.1|C_3500
D_193.0|C_4000
D_194.0|C_3400
D_194.1|C_600
D_194.2|C_1800
D_196.0|C_3800
D_196.1|C_4400
D_196.2|C_3200
D_197.0|C_3200
D_198.0|C_1700
D_198.1|C_100
D_198.2|C_3500
D_198.3|C_4100
D_198.4|C_3900
D_199.0|C_2100
D_199.1|C_3300
D_199.2|C_100
D_200.0|C_4800
D_200.1|C_2800
D_201.0|C_600
D_201.1|C_900
D_201.2|C_2900
D_201.3|C_3600
D_201.4|C_900
D_202.0|C_1700
D_202.1|C_900
D_202.2|C_2200
D_202.3|C_2300
D_202.4|C_3500
D_203.0|C_2200
D_204.0|C_1700
D_204.1|C_100
D_204.2|C_4000
D_204.3|C_4000
D_206.0|C_100
D_206.1|C_4400
D_206.2|C_4000
D_207.0|C_3700
D_207.1|C_1600
D_207.2|C_5000
D_208.0|C_200
D_208.1|C_1300
D_208.2|C_2900
D_208.3|C_400
D_208.4|C_2700
D_210.0|C_2200
D_210.1|C_3500
D_210.2|C_1800
D_210.3|C_300
D_210.4|C_2200
D_211.0|C_3200
D_211.1|C_400
D_212.0|C_4500
D_212.1|C_4700
D_212.2|C_1800
D_213.0|C_4300
D_213.1|C_4500
D_213.2|C_800
D_213.3|C_800
D_213.4|C_2200
D_214.0|C_4000
D_214.1|C_1100
D_216.0|C_4900
D_216.1|C_3400
D_217.0|C_0
D_217.1|C_4400
D_217.2|C_2200
D_217.3|C_4200
D_217.4|C_900
D_218.0|C_4200
D_219.0|C_2000
D_219.1|C_300
D_219.2|C_4000
D_220.0|C_2700
D_220.1|C_200
D_221.0|C_200
D_221.1|C_2100
D_221.2|C_1300
D_221.3|C_3700
D_222.0|C_3200
D_222.1|C_5000
D_222.2|C_200
D_222.3|C_1900
D_222.4|C_3600
D_224.0|C_2400
D_224.1|C_200
D_224.2|C_4300
D_225.0|C_3600
D_225.1|C_900
D_226.0|C_4700
D_227.0|C_3900
D_227.1|C_2700
D_228.0|C_3500
D_228.1|C_2100
D_228.2|C_1000
D_228.3|C_2300
D_228.4|C_1300
D_229.0|C_1300
D_229.1|C_4000
D_229.2|C_800
D_230.0|C_0
D_230.1|C_3500
D_230.2|C_3200
D_231.0|C_1900
D_231.1|C_2800
D_231.2|C_2700
D_231.3|C_2000
D_231.4|C_400
D_232.0|C_3000
D_233.0|C_4500
D_234.0|C_900
D_234.1|C_400
D_235.0|C_4100
D_235.1|C_1400
D_236.0|C_2600
D_236.1|C_4500
D_236.2|C_4500
D_236.3|C_1000
D_237.0|C_1100
D_238.0|C_5000
D_238.1|C_3100
D_238.2|C_2600
D_238.3|C_3900
D_238.4|C_2400
D_239.0|C_2600
D_239.1|C_2900
D_240.0|C_3000
D_240.1|C_4000
D_241.0|C_4500
D_241.1|C_5000
D_241.2|C_2900
D_241.3|C_4900
D_242.0|C_1800
D_242.1|C_2400
D_243.0|C_800
D_243.1|C_2000
D_243.2|C_4200
D_245.0|C_4900
D_245.1|C_4500
D_246.0|C_4400
D_246.1|C_200
D_246.2|C_2700
D_248.0|C_100
D_249.0|C_900
D_249.1|C_2400
D_249.2|C_4900
D_249.3|C_2100
D_249.4|C_2800
D_250.0|C_1100
D_250.1|C_5000
D_252.0|C_4100
D_252.1|C_1300
D_252.2|C_100
D_253.0|C_3900
D_254.0|C_400
D_254.1|C_600
D_254.2|C_600
D_254.3|C_3500
D_254.4|C_2400
D_255.0|C_4900
D_255.1|C_800
D_255.2|C_2300
D_257.0|C_4500
D_257.1|C_3800
D_257.2|C_5000
D_257.3|C_100
D_257.4|C_4000
D_258.0|C_4700
D_258.1|C_2100
D_258.2|C_3700
D_258.3|C_4000
D_258.4|C_2600
D_259.0|C_2700
D_261.0|C_5000
D_261.1|C_800
D_261.2|C_4100
D_262.0|C_2100
D_262.1|C_2500
D_262.2|C_2300
D_262.3|C_4600
D_262.4|C_4500
D_263.0|C_2100
D_263.1|C_200
D_263.2|C_2100
D_264.0|C_4800
D_264.1|C_100
D_264.2|C_2400
D_264.3|C_3900
D_265.0|C_100
D_265.1|C_1500
D_266.0|C_100
D_267.0|C_2100
D_267.1|C_4500
D_267.2|C_1100
D_267.3|C_2800
D_267.4|C_2100
D_268.0|C_4000
D_268.1|C_500
D_268.2|C_3900
D_269.0|C_1500
D_269.1|C_1200
D_269.2|C_700
D_269.3|C_2300
D_269.4|C_700
D_270.0|C_3800
D_271.0|C_1300
D_271.1|C_2600
D_272.0|C_2600
D_272.1|C_1700
D_272.2|C_4000
D_272.3|C_700
D_273.0|C_4300
D_273.1|C_2000
D_274.0|C_500
D_274.1|C_3500
D_275.0|C_2700
D_275.1|C_3400
D_275.2|C_700
D_275.3|C_4000
D_275.4|C_600
D_278.0|C_1000
D_278.1|C_3000
D_279.0|C_2900
D_279.1|C_1800
D_280.0|C_400
D_281.0|C_4700
D_283.0|C_2100
D_283.1|C_2600
D_283.2|C_800
D_284.0|C_1100
D_284.1|C_4300
D_285.0|C_1800
D_285.1|C_3000
D_285.2|C_4600
D_285.3|C_700
D_286.0|C_2900
D_286.1|C_900
D_286.2|C_2100
D_286.3|C_3500
D_288.0|C_900
D_288.1|C_1300
D_288.2|C_200
D_288.3|C_5000
D_288.4|C_1100
D_290.0|C_4600
D_291.0|C_3600
D_291.1|C_2000
D_291.2|C_3100
D_291.3|C_2300
D_291.4|C_1200
D_292.0|C_2900
D_292.1|C_1800
D_292.2|C_4000
D_293.0|C_2100
D_293.1|C_500
D_293.2|C_1200
D_293.3|C_4100
D_293.4|C_1100
D_294.0|C_4300
D_294.1|C_4600
D_294.2|C_1500
D_294.3|C_3900
D_294.4|C_700
D_295.0|C_2200
D_295.1|C_2200
D_295.2|C_2900
D_296.0|C_3600
D_296.1|C_3000
D_296.2|C_3900
D_296.3|C_400
D_297.0|C_400
D_298.0|C_1600
D_298.1|C_3600
D_298.2|C_200
D_298.3|C_2100
D_298.4|C_200
D_299.0|C_300
D_299.1|C_1000
D_299.2|C_3700
D_299.3|C_4300
D_300.0|C_4800
D_301.0|C_1500
D_301.1|C_4600
D_301.2|C_3100
D_301.3|C_1100
D_301.4|C_3300
D_302.0|C_5000
D_302.1|C_700
D_302.2|C_2200
D_303.0|C_300
D_303.1|C_3100
D_303.2|C_1000
D_303.3|C_700
D_303.4|C_4500
D_304.0|C_800
D_304.1|C_3200
D_304.2|C_3400
D_304.3|C_3600
D_304.4|C_700
D_305.0|C_2100
D_305.1|C_2900
D_305.2|C_5000
D_305.3|C_2500
D_307.0|C_4200
D_307.1|C_3500
D_307.2|C_2200
D_307.3|C_3100
D_308.0|C_600
D_308.1|C_3100
D_308.2|C_100
D_309.0|C_1300
D_309.1|C_3100
D_310.0|C_3200
D_310.1|C_4600
D_311.0|C_1800
D_311.1|C_4100
D_312.0|C_4000
D_312.1|C_1000
D_312.2|C_3100
D_313.0|C_3200
D_313.1|C_3000
D_313.2|C_3500
D_313.3|C_2400
D_313.4|C_200
D_314.0|C_2300
D_314.1|C_3800
D_315.0|C_4700
D_315.1|C_2400
D_317.0|C_3900
D_318.0|C_0
D_318.1|C_2300
D_318.2|C_200
D_318.3|C_1100
D_318.4|C_0
D_319.0|C_3500
D_319.1|C_4600
D_319.2|C_4700
D_319.3|C_500
D_320.0|C_200
D_320.1|C_3300
D_320.2|C_200
D_320.3|C_2200
D_320.4|C_4400
D_321.0|C_0
D_321.1|C_2500
D_322.0|C_1700
D_323.0|C_300
D_323.1|C_1900
D_324.0|C_500
D_324.1|C_600
D_324.2|C_4500
D_324.3|C_1000
D_325.0|C_0
D_326.0|C_1700
D_327.0|C_1000
D_327.1|C_4700
D_327.2|C_2400
D_328.0|C_4200
D_329.0|C_4300
D_329.1|C_2100
D_329.2|C_2800
D_329.3|C_1700
D_330.0|C_600
D_330.1|C_1400
D_331.0|C_5000
D_332.0|C_2600
D_332.1|C_2100
D_332.2|C_900
D_332.3|C_1400
D_332.4|C_4300
D_333.0|C_1400
D_333.1|C_3000
D_333.2|C_700
D_334.0|C_2500
D_334.1|C_1200
D_334.2|C_2600
D_335.0|C_2500
D_335.1|C_2600
D_335.2|C_1500
D_335.3|C_4100
D_336.0|C_2900
D_336.1|C_3500
D_337.0|C_4700
D_337.1|C_0
D_337.2|C_1100
D_338.0|C_900
D_338.1|C_3000
D_339.0|C_4800
D_340.0|C_3100
D_340.1|C_2700
D_340.2|C_800
D_340.3|C_2600
D_340.4|C_4000
D_341.0|C_1100
D_341.1|C_1300
D_341.2|C_3700
D_342.0|C_900
D_342.1|C_400
D_342.2|C_3100
D_342.3|C_3800
D_343.0|C_2400
D_343.1|C_2200
D_343.2|C_200
D_343.3|C_2900
D_343.4|C_4700
D_344.0|C_700
D_344.1|C_4700
D_345.0|C_1700
D_345.1|C_900
D_345.2|C_3500
D_346.0|C_2600
D_346.1|C_200
D_347.0|C_3100
D_347.1|C_4800
D_347.2|C_400
D_348.0|C_1400
D_349.0|C_3900
D_349.1|C_200
D_349.2|C_4200
D_349.3|C_1500
D_350.0|C_2900
D_350.1|C_1900
D_350.2|C_800
D_351.0|C_400
D_351.1|C_4200
D_352.0|C_1200
D_352.1|C_1500
D_352.2|C_3400
D_353.0|C_3300
D_353.1|C_2100
D_353.2|C_3900
D_353.3|C_4900
D_353.4|C_900
D_354.0|C_5000
D_355.0|C_1300
D_355.1|C_5000
D_356.0|C_1700
D_356.1|C_700
D_356.2|C_200
D_357.0|C_600
D_357.1|C_3900
D_357.2|C_2100
D_357.3|C_100
D_358.0|C_300
D_358.1|C_2900
D_358.2|C_2900
D_358.3|C_0
D_361.0|C_1200
D_361.1|C_3500
D_362.0|C_3100
D_362.1|C_1700
D_363.0|C_900
D_364.0|C_2300
D_364.1|C_3300
D_364.2|C_4000
D_364.3|C_800
D_366.0|C_4200
D_366.1|C_3700
D_367.0|C_4800
D_367.1|C_4700
D_367.2|C_900
D_370.0|C_1300
D_370.1|C_300
D_370.2|C_3100
D_371.0|C_4200
D_371.1|C_1600
D_371.2|C_4500
D_372.0|C_3000
D_372.1|C_3700
D_372.2|C_1400
D_372.3|C_4200
D_372.4|C_2400
D_373.0|C_3400
D_373.1|C_2300
D_373.2|C_2600
D_373.3|C_3900
D_374.0|C_3800
D_374.1|C_3200
D_374.2|C_1700
D_374.3|C_5000
D_375.0|C_200
D_376.0|C_3300
D_376.1|C_3100
D_376.2|C_600
D_377.0|C_1800
D_377.1|C_2900
D_377.2|C_4700
D_377.3|C_4600
D_379.0|C_3200
D_379.1|C_4300
D_379.2|C_4500
D_379.3|C_2400
D_380.0|C_1300
D_380.1|C_3600
D_381.0|C_2300
D_381.1|C_4000
D_381.2|C_100
D_382.0|C_2700
D_382.1|C_3400
D_382.2|C_1400
D_383.0|C_3900
D_384.0|C_4200
D_384.1|C_1800
D_385.0|C_600
D_385.1|C_1400
D_385.2|C_2800
D_385.3|C_3600
D_386.0|C_5000
D_386.1|C_1500
D_386.2|C_5000
D_386.3|C_2700
D_386.4|C_4000
D_390.0|C_900
D_390.1|C_200
D_390.2|C_1600
D_392.0|C_4700
D_392.1|C_3600
D_392.2|C_4600
D_392.3|C_2600
D_393.0|C_2600
D_394.0|C_4200
D_394.1|C_1400
D_394.2|C_0
D_395.0|C_4400
D_395.1|C_2600
D_396.0|C_500
D_397.0|C_3600
D_397.1|C_1400
D_399.0|C_1900
D_399.1|C_2900
D_399.2|C_4500
D_399.3|C_3600
D_399.4|C_1200
D_401.0|C_1700
D_401.1|C_3500
D_401.2|C_2200
D_401.3|C_1700
D_404.0|C_3700
D_404.1|C_3900
D_404.2|C_2100
D_405.0|C_4400
D_405.1|C_2100
D_405.2|C_4100
D_405.3|C_1500
D_406.0|C_2400
D_406.1|C_2700
D_407.0|C_1600
D_407.1|C_2500
D_407.2|C_2100
D_407.3|C_4100
D_408.0|C_1500
D_408.1|C_3800
D_408.2|C_3000
D_408.3|C_4900
D_409.0|C_2100
D_409.1|C_1000
D_410.0|C_1100
D_410.1|C_2300
D_411.0|C_2400
D_411.1|C_1400
D_411.2|C_600
D_411.3|C_2900
D_411.4|C_4200
D_412.0|C_2500
D_412.1|C_1100
D_412.2|C_2400
D_412.3|C_3100
D_412.4|C_2900
D_413.0|C_4700
D_413.1|C_4100
D_413.2|C_1300
D_415.0|C_2900
D_415.1|C_600
D_415.2|C_400
D_416.0|C_2300
D_416.1|C_3900
D_417.0|C_1100
D_417.1|C_1100
D_417.2|C_3300
D_418.0|C_3600
D_418.1|C_700
D_418.2|C_1600
D_418.3|C_3900
D_418.4|C_3900
D_419.0|C_3500
D_419.1|C_4500
D_419.2|C_200
D_419.3|C_1800
D_419.4|C_2100
D_421.0|C_4400
D_421.1|C_4700
D_421.2|C_5000
D_421.3|C_2800
D_421.4|C_400
D_422.0|C_3400
D_422.1|C_4000
D_423.0|C_1800
D_423.1|C_500
D_423.2|C_2600
D_423.3|C_4100
D_424.0|C_4900
D_424.1|C_4800
D_424.2|C_1700
D_425.0|C_2900
D_425.1|C_4700
D_425.2|C_4700
D_425.3|C_3700
D_427.0|C_3000
D_427.1|C_700
D_427.2|C_3300
D_427.3|C_2700
D_428.0|C_1300
D_428.1|C_4700
D_428.2|C_2200
D_428.3|C_1300
D_428.4|C_1800
D_429.0|C_1800
D_429.1|C_4800
D_430.0|C_3600
D_431.0|C_1600
D_432.0|C_1000
D_433.0|C_4300
D_433.1|C_1300
D_434.0|C_3000
D_434.1|C_1600
D_434.2|C_4800
D_435.0|C_2300
D_435.1|C_4400
D_435.2|C_3000
D_435.3|C_2200
D_435.4|C_3300
D_437.0|C_1100
D_437.1|C_700
D_437.2|C_1700
D_437.3|C_300
D_437.4|C_2600
D_438.0|C_2800
D_438.1|C_3100
D_438.2|C_4300
D_439.0|C_4200
D_439.1|C_1700
D_440.0|C_400
D_440.1|C_4700
D_440.2|C_4000
D_440.3|C_2100
D_440.4|C_2000
D_441.0|C_4300
D_441.1|C_5000
D_443.0|C_200
D_443.1|C_2600
D_443.2|C_2600
D_443.3|C_600
D_443.4|C_2100
D_444.0|C_900
D_444.1|C_1400
D_445.0|C_3300
D_445.1|C_1700
D_445.2|C_800
D_445.3|C_4000
D_446.0|C_2500
D_446.1|C_2300
D_446.2|C_1300
D_447.0|C_3100
D_447.1|C_4100
D_448.0|C_4600
D_448.1|C_4400
D_448.2|C_2800
D_448.3|C_2900
D_448.4|C_100
D_449.0|C_3000
D_449.1|C_2500
D_449.2|C_4700
D_449.3|C_2500
D_449.4|C_4000
D_450.0|C_4200
D_450.1|C_800
D_450.2|C_2800
D_450.3|C_200
D_451.0|C_5000
D_451.1|C_3200
D_452.0|C_300
D_452.1|C_2800
D_452.2|C_300
D_453.0|C_1800
D_453.1|C_400
D_453.2|C_1100
D_453.3|C_4500
D_454.0|C_4500
D_454.1|C_300
D_455.0|C_4100
D_455.1|C_2600
D_455.2|C_800
D_455.3|C_3700
D_455.4|C_500
D_456.0|C_3600
D_456.1|C_3700
D_456.2|C_3900
D_456.3|C_4300
D_457.0|C_400
D_457.1|C_3800
D_457.2|C_600
D_457.3|C_2900
D_457.4|C_3000
D_458.0|C_600
D_459.0|C_2000
D_459.1|C_1500
D_459.2|C_800
D_459.3|C_2100
D_460.0|C_1500
D_460.1|C_900
D_461.0|C_4400
D_461.1|C_2100
D_461.2|C_5000
D_461.3|C_4500
D_462.0|C_1700
D_462.1|C_5000
D_462.2|C_200
D_462.3|C_500
D_462.4|C_4400
D_463.0|C_1600
D_463.1|C_400
D_463.2|C_2000
D_463.3|C_2500
D_463.4|C_1200
D_465.0|C_3100
D_465.1|C_4800
D_465.2|C_4300
D_466.0|C_2500
D_467.0|C_4300
D_467.1|C_4100
D_467.2|C_1400
D_467.3|C_2300
D_468.0|C_200
D_468.1|C_1500
D_468.2|C_2700
D_470.0|C_2900
D_470.1|C_4900
D_470.2|C_3200
D_470.3|C_800
D_470.4|C_2100
D_471.0|C_4100
D_471.1|C_4400
D_472.0|C_1900
D_472.1|C_0
D_472.2|C_3600
D_472.3|C_700
D_472.4|C_1200
D_473.0|C_1100
D_473.1|C_2000
D_473.2|C_2900
D_473.3|C_900
D_475.0|C_4900
D_475.1|C_4900
D_475.2|C_4000
D_475.3|C_1400
D_476.0|C_1000
D_476.1|C_3300
D_476.2|C_2600
D_477.0|C_3900
D_477.1|C_300
D_477.2|C_5000
D_477.3|C_2400
D_478.0|C_1000
D_478.1|C_1000
D_478.2|C_1000
D_478.3|C_1100
D_478.4|C_1800
D_479.0|C_1500
D_480.0|C_400
D_480.1|C_600
D_480.2|C_4100
D_481.0|C_200
D_481.1|C_4000
D_481.2|C_2300
D_481.3|C_2200
D_482.0|C_4500
D_482.1|C_1800
D_485.0|C_1200
D_485.1|C_3800
D_485.2|C_400
D_485.3|C_3400
D_486.0|C_3200
D_486.1|C_4000
D_486.2|C_3400
D_486.3|C_3200
D_486.4|C_1200
D_487.0|C_2000
D_487.1|C_4600
D_487.2|C_600
D_487.3|C_2600
D_487.4|C_1800
D_488.0|C_1200
D_489.0|C_4800
D_490.0|C_500
D_490.1|C_2500
D_491.0|C_100
D_491.1|C_600
D_491.2|C_4100
D_491.3|C_4600
D_492.0|C_0
D_492.1|C_1500
D_492.2|C_2200
D_492.3|C_1700
D_493.0|C_3100
D_493.1|C_4400
D_493.2|C_4100
D_495.0|C_2000
D_495.1|C_1500
D_495.2|C_1900
D_495.3|C_3600
D_495.4|C_1200
D_496.0|C_4500
D_496.1|C_1200
D_497.0|C_2200
D_497.1|C_4800
D_498.0|C_100
D_499.0|C_1600
D_501.0|C_3800
D_501.1|C_2100
D_502.0|C_3000
D_502.1|C_5000
D_502.2|C_3400
D_503.0|C_2100
D_504.0|C_500
